nodeId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure1HourMean.raw,atmPressure1HourMean.status,atmPressure1HourMean.value,bcAllSources1HourMean.raw,bcAllSources1HourMean.status,bcAllSources1HourMean.value,bcBiomass1HourMean.raw,bcBiomass1HourMean.status,bcBiomass1HourMean.value,bcFossilFuel1HourMean.raw,bcFossilFuel1HourMean.status,bcFossilFuel1HourMean.value,bcSpectralB1HourMean.raw,bcSpectralB1HourMean.status,bcSpectralB1HourMean.value,bcSpectralG1HourMean.raw,bcSpectralG1HourMean.status,bcSpectralG1HourMean.value,bcSpectralIR1HourMean.raw,bcSpectralIR1HourMean.status,bcSpectralIR1HourMean.value,bcSpectralR1HourMean.raw,bcSpectralR1HourMean.status,bcSpectralR1HourMean.value,bcSpectralUV1HourMean.raw,bcSpectralUV1HourMean.status,bcSpectralUV1HourMean.value,no2Conc1HourMean.raw,no2Conc1HourMean.status,no2Conc1HourMean.value,no2Conc1HourMeanUsEpaAqi.raw,no2Conc1HourMeanUsEpaAqi.status,no2Conc1HourMeanUsEpaAqi.value,no2Conc1HourMeanWaDwerAqi.raw,no2Conc1HourMeanWaDwerAqi.status,no2Conc1HourMeanWaDwerAqi.value,o3Conc1HourMean.raw,o3Conc1HourMean.status,o3Conc1HourMean.value,o3Conc1HourMeanWaDwerAqi.raw,o3Conc1HourMeanWaDwerAqi.status,o3Conc1HourMeanWaDwerAqi.value,pm10ConcMass1HourMean.raw,pm10ConcMass1HourMean.status,pm10ConcMass1HourMean.value,pm10ConcMass1HourMeanWaDwerAqi.raw,pm10ConcMass1HourMeanWaDwerAqi.status,pm10ConcMass1HourMeanWaDwerAqi.value,pm10ConcMass24HourRollingMean.raw,pm10ConcMass24HourRollingMean.status,pm10ConcMass24HourRollingMean.value,pm10ConcNum1HourMean.raw,pm10ConcNum1HourMean.status,pm10ConcNum1HourMean.value,pm10ConcNum24HourRollingMean.raw,pm10ConcNum24HourRollingMean.status,pm10ConcNum24HourRollingMean.value,pm1ConcMass1HourMean.raw,pm1ConcMass1HourMean.status,pm1ConcMass1HourMean.value,pm1ConcNum1HourMean.raw,pm1ConcNum1HourMean.status,pm1ConcNum1HourMean.value,pm2_5ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value,pm2_5ConcMass1HourMeanWaDwerAqi.raw,pm2_5ConcMass1HourMeanWaDwerAqi.status,pm2_5ConcMass1HourMeanWaDwerAqi.value,pm2_5ConcMass24HourRollingMean.raw,pm2_5ConcMass24HourRollingMean.status,pm2_5ConcMass24HourRollingMean.value,pm2_5ConcMassNowcast.raw,pm2_5ConcMassNowcast.status,pm2_5ConcMassNowcast.value,pm2_5ConcMassNowcastUsEpaAqi.raw,pm2_5ConcMassNowcastUsEpaAqi.status,pm2_5ConcMassNowcastUsEpaAqi.value,pm2_5ConcNum1HourMean.raw,pm2_5ConcNum1HourMean.status,pm2_5ConcNum1HourMean.value,pm2_5ConcNum24HourRollingMean.raw,pm2_5ConcNum24HourRollingMean.status,pm2_5ConcNum24HourRollingMean.value,relHumidAmbient1HourMean.raw,relHumidAmbient1HourMean.status,relHumidAmbient1HourMean.value,relHumidInternal1HourMean.raw,relHumidInternal1HourMean.status,relHumidInternal1HourMean.value,temperatureAmbient1HourMean.raw,temperatureAmbient1HourMean.status,temperatureAmbient1HourMean.value,temperatureInternal1HourMean.raw,temperatureInternal1HourMean.status,temperatureInternal1HourMean.value,windDirection1HourMean.raw,windDirection1HourMean.status,windDirection1HourMean.value,windSpeed1HourMean.raw,windSpeed1HourMean.status,windSpeed1HourMean.value
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T05:00:00.000Z,2026-01-04T06:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.78,calibration-missing,,9,calibration-missing,,11,calibration-missing,,10.84,calibration-missing,,11,calibration-missing,,56.30,calibration-missing,,56,calibration-missing,,37.37,calibration-missing,,27.44,sensor-ready,27.44,19.10,sensor-ready,19.10,25.42,calibration-missing,,25.83,sensor-ready,25.83,44.18,calibrated-ready,22.01,44,calibrated-ready,22,30.29,calibrated-ready,16.38,45.25,calibrated-ready,22.21,125,calibrated-ready,75,27.08,sensor-ready,27.08,18.87,sensor-ready,18.87,,,,58.86,sensor-ready,58.86,,,,-1.99,sensor-ready,-1.99,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T05:00:00.000Z,2026-01-04T06:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.48,calibration-missing,,11,calibration-missing,,12,calibration-missing,,12.17,calibration-missing,,12,calibration-missing,,70.96,calibration-missing,,71,calibration-missing,,38.59,calibration-missing,,32.84,sensor-ready,32.84,18.73,sensor-ready,18.73,29.17,calibration-missing,,30.76,sensor-ready,30.76,52.59,calibrated-ready,26.60,53,calibrated-ready,27,31.45,calibrated-ready,16.69,49.49,calibrated-ready,23.93,135,calibrated-ready,79,32.34,sensor-ready,32.34,18.47,sensor-ready,18.47,,,,59.28,sensor-ready,59.28,,,,-1.90,sensor-ready,-1.90,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T06:00:00.000Z,2026-01-04T07:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.61,calibration-missing,,8,calibration-missing,,10,calibration-missing,,14.61,calibration-missing,,15,calibration-missing,,45.81,calibration-missing,,46,calibration-missing,,38.51,calibration-missing,,22.94,sensor-ready,22.94,19.62,sensor-ready,19.62,21.45,calibration-missing,,21.58,sensor-ready,21.58,37.38,calibrated-ready,19.16,37,calibrated-ready,19,31.21,calibrated-ready,16.77,41.46,calibrated-ready,21.00,116,calibrated-ready,73,22.66,sensor-ready,22.66,19.38,sensor-ready,19.38,,,,56.02,sensor-ready,56.02,,,,-1.70,sensor-ready,-1.70,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T06:00:00.000Z,2026-01-04T07:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.99,calibration-missing,,9,calibration-missing,,11,calibration-missing,,15.27,calibration-missing,,15,calibration-missing,,50.37,calibration-missing,,50,calibration-missing,,39.77,calibration-missing,,21.86,sensor-ready,21.86,19.15,sensor-ready,19.15,20.12,calibration-missing,,20.41,sensor-ready,20.41,39.86,calibrated-ready,20.10,40,calibrated-ready,20,32.34,calibrated-ready,17.07,44.97,calibrated-ready,22.46,124,calibrated-ready,76,21.47,sensor-ready,21.47,18.88,sensor-ready,18.88,,,,56.47,sensor-ready,56.47,,,,-1.59,sensor-ready,-1.59,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T07:00:00.000Z,2026-01-04T08:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.60,calibration-missing,,9,calibration-missing,,11,calibration-missing,,16.89,calibration-missing,,17,calibration-missing,,48.61,calibration-missing,,49,calibration-missing,,39.79,calibration-missing,,23.58,sensor-ready,23.58,20.18,sensor-ready,20.18,21.98,calibration-missing,,22.13,sensor-ready,22.13,38.67,calibrated-ready,19.21,39,calibrated-ready,19,32.20,calibrated-ready,17.18,40.12,calibrated-ready,20.29,112,calibrated-ready,72,23.27,sensor-ready,23.27,19.94,sensor-ready,19.94,,,,59.50,sensor-ready,59.50,,,,-1.68,sensor-ready,-1.68,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T07:00:00.000Z,2026-01-04T08:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.59,calibration-missing,,8,calibration-missing,,10,calibration-missing,,19.88,calibration-missing,,20,calibration-missing,,51.36,calibration-missing,,51,calibration-missing,,41.16,calibration-missing,,22.97,sensor-ready,22.97,19.70,sensor-ready,19.70,20.47,calibration-missing,,21.43,sensor-ready,21.43,41.39,calibrated-ready,19.94,41,calibrated-ready,20,33.43,calibrated-ready,17.51,43.30,calibrated-ready,21.50,120,calibrated-ready,74,22.57,sensor-ready,22.57,19.42,sensor-ready,19.42,,,,59.11,sensor-ready,59.11,,,,-1.54,sensor-ready,-1.54,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T08:00:00.000Z,2026-01-04T09:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.70,calibration-missing,,9,calibration-missing,,11,calibration-missing,,17.97,calibration-missing,,18,calibration-missing,,60.41,calibration-missing,,60,calibration-missing,,41.59,calibration-missing,,27.81,sensor-ready,27.81,20.92,sensor-ready,20.92,26.48,calibration-missing,,26.05,sensor-ready,26.05,46.39,calibrated-ready,21.73,46,calibrated-ready,22,33.53,calibrated-ready,17.70,43.14,calibrated-ready,20.87,120,calibrated-ready,73,27.40,sensor-ready,27.40,20.66,sensor-ready,20.66,,,,64.56,sensor-ready,64.56,,,,-2.18,sensor-ready,-2.18,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T08:00:00.000Z,2026-01-04T09:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.73,calibration-missing,,8,calibration-missing,,10,calibration-missing,,21.62,calibration-missing,,22,calibration-missing,,60.91,calibration-missing,,61,calibration-missing,,42.93,calibration-missing,,25.78,sensor-ready,25.78,20.36,sensor-ready,20.36,23.65,calibration-missing,,24.06,sensor-ready,24.06,47.24,calibrated-ready,21.44,47,calibrated-ready,21,34.76,calibrated-ready,18.00,45.14,calibrated-ready,21.48,125,calibrated-ready,74,25.30,sensor-ready,25.30,20.06,sensor-ready,20.06,,,,64.76,sensor-ready,64.76,,,,-2.04,sensor-ready,-2.04,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T09:00:00.000Z,2026-01-04T10:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.62,calibration-missing,,9,calibration-missing,,11,calibration-missing,,16.17,calibration-missing,,16,calibration-missing,,59.17,calibration-missing,,59,calibration-missing,,43.13,calibration-missing,,27.35,sensor-ready,27.35,21.56,sensor-ready,21.56,25.22,calibration-missing,,25.67,sensor-ready,25.67,45.38,calibrated-ready,21.76,45,calibrated-ready,22,34.62,calibrated-ready,18.15,44.22,calibrated-ready,21.22,122,calibrated-ready,74,26.95,sensor-ready,26.95,21.29,sensor-ready,21.29,,,,62.98,sensor-ready,62.98,,,,-2.25,sensor-ready,-2.25,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T09:00:00.000Z,2026-01-04T10:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.64,calibration-missing,,8,calibration-missing,,10,calibration-missing,,20.09,calibration-missing,,20,calibration-missing,,63.86,calibration-missing,,64,calibration-missing,,44.66,calibration-missing,,27.59,sensor-ready,27.59,21.03,sensor-ready,21.03,25.48,calibration-missing,,25.85,sensor-ready,25.85,48.25,calibrated-ready,22.79,48,calibrated-ready,23,35.99,calibrated-ready,18.51,46.54,calibrated-ready,21.99,128,calibrated-ready,75,27.12,sensor-ready,27.12,20.72,sensor-ready,20.72,,,,63.69,sensor-ready,63.69,,,,-2.15,sensor-ready,-2.15,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T10:00:00.000Z,2026-01-04T11:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24,calibration-missing,,9,calibration-missing,,10,calibration-missing,,16.46,calibration-missing,,16,calibration-missing,,61.33,calibration-missing,,61,calibration-missing,,44.43,calibration-missing,,29.35,sensor-ready,29.35,22.16,sensor-ready,22.16,27.44,calibration-missing,,27.64,sensor-ready,27.64,48.55,calibrated-ready,22.84,49,calibrated-ready,23,35.61,calibrated-ready,18.56,45.80,calibrated-ready,21.70,126,calibrated-ready,74,28.96,sensor-ready,28.96,21.88,sensor-ready,21.88,,,,62.13,sensor-ready,62.13,,,,-2.15,sensor-ready,-2.15,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T10:00:00.000Z,2026-01-04T11:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.61,calibration-missing,,8,calibration-missing,,10,calibration-missing,,19.36,calibration-missing,,19,calibration-missing,,66.65,calibration-missing,,67,calibration-missing,,46.03,calibration-missing,,28.88,sensor-ready,28.88,21.58,sensor-ready,21.58,27.22,calibration-missing,,26.93,sensor-ready,26.93,52.37,calibrated-ready,23.98,52,calibrated-ready,24,37.02,calibrated-ready,18.91,48.74,calibrated-ready,22.70,134,calibrated-ready,76,28.35,sensor-ready,28.35,21.26,sensor-ready,21.26,,,,62.45,sensor-ready,62.45,,,,-2.06,sensor-ready,-2.06,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T11:00:00.000Z,2026-01-04T12:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.48,calibration-missing,,9,calibration-missing,,10,calibration-missing,,15.32,calibration-missing,,15,calibration-missing,,59.63,calibration-missing,,60,calibration-missing,,45.61,calibration-missing,,28.89,sensor-ready,28.89,22.74,sensor-ready,22.74,27.39,calibration-missing,,27.17,sensor-ready,27.17,47.40,calibrated-ready,22.78,47,calibrated-ready,23,36.54,calibrated-ready,18.95,46.08,calibrated-ready,21.99,127,calibrated-ready,75,28.55,sensor-ready,28.55,22.45,sensor-ready,22.45,,,,60.39,sensor-ready,60.39,,,,-2.05,sensor-ready,-2.05,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T11:00:00.000Z,2026-01-04T12:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.27,calibration-missing,,8,calibration-missing,,9,calibration-missing,,18.54,calibration-missing,,19,calibration-missing,,70.47,calibration-missing,,70,calibration-missing,,47.63,calibration-missing,,29.70,sensor-ready,29.70,22.19,sensor-ready,22.19,27.94,calibration-missing,,27.68,sensor-ready,27.68,53.19,calibrated-ready,25.82,53,calibrated-ready,26,38.14,calibrated-ready,19.42,49.57,calibrated-ready,23.50,135,calibrated-ready,78,29.16,sensor-ready,29.16,21.85,sensor-ready,21.85,,,,59.96,sensor-ready,59.96,,,,-1.96,sensor-ready,-1.96,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T12:00:00.000Z,2026-01-04T13:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.41,calibration-missing,,10,calibration-missing,,11,calibration-missing,,13.75,calibration-missing,,14,calibration-missing,,56.21,calibration-missing,,56,calibration-missing,,46.48,calibration-missing,,26.99,sensor-ready,26.99,23.19,sensor-ready,23.19,24.91,calibration-missing,,25.36,sensor-ready,25.36,44.99,calibrated-ready,21.94,45,calibrated-ready,22,37.29,calibrated-ready,19.27,45.63,calibrated-ready,21.97,126,calibrated-ready,75,26.60,sensor-ready,26.60,22.89,sensor-ready,22.89,,,,58.95,sensor-ready,58.95,,,,-2.06,sensor-ready,-2.06,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T12:00:00.000Z,2026-01-04T13:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,calibration-missing,,8,calibration-missing,,10,calibration-missing,,17.84,calibration-missing,,18,calibration-missing,,63.53,calibration-missing,,64,calibration-missing,,48.86,calibration-missing,,26.45,sensor-ready,26.45,22.61,sensor-ready,22.61,24.04,calibration-missing,,24.68,sensor-ready,24.68,48.00,calibrated-ready,23.67,48,calibrated-ready,24,38.94,calibrated-ready,19.82,48.91,calibrated-ready,23.50,134,calibrated-ready,78,25.92,sensor-ready,25.92,22.26,sensor-ready,22.26,,,,59.25,sensor-ready,59.25,,,,-1.96,sensor-ready,-1.96,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T13:00:00.000Z,2026-01-04T14:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66,calibration-missing,,8,calibration-missing,,9,calibration-missing,,20.28,calibration-missing,,20,calibration-missing,,50.07,calibration-missing,,50,calibration-missing,,47.21,calibration-missing,,22.83,sensor-ready,22.83,23.47,sensor-ready,23.47,20.48,calibration-missing,,21.44,sensor-ready,21.44,38.11,calibrated-ready,19.71,38,calibrated-ready,20,37.77,calibrated-ready,19.50,43.55,calibrated-ready,21.43,121,calibrated-ready,74,22.52,sensor-ready,22.52,23.17,sensor-ready,23.17,,,,58.58,sensor-ready,58.58,,,,-1.78,sensor-ready,-1.78,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T13:00:00.000Z,2026-01-04T14:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.45,calibration-missing,,8,calibration-missing,,9,calibration-missing,,19.86,calibration-missing,,20,calibration-missing,,51.98,calibration-missing,,52,calibration-missing,,49.50,calibration-missing,,22.80,sensor-ready,22.80,22.85,sensor-ready,22.85,20.85,calibration-missing,,21.28,sensor-ready,21.28,41.91,calibrated-ready,20.22,42,calibrated-ready,20,39.42,calibrated-ready,20.02,47.17,calibrated-ready,22.68,130,calibrated-ready,76,22.40,sensor-ready,22.40,22.49,sensor-ready,22.49,,,,58.44,sensor-ready,58.44,,,,-1.62,sensor-ready,-1.62,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T14:00:00.000Z,2026-01-04T15:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.44,calibration-missing,,6,calibration-missing,,6,calibration-missing,,22.59,calibration-missing,,23,calibration-missing,,33.32,calibration-missing,,33,calibration-missing,,47.12,calibration-missing,,16.79,sensor-ready,16.79,23.42,sensor-ready,23.42,14.22,calibration-missing,,15.82,sensor-ready,15.82,27.09,calibrated-ready,14.42,27,calibrated-ready,14,37.68,calibrated-ready,19.45,35.18,calibrated-ready,18.30,99,calibrated-ready,68,16.57,sensor-ready,16.57,23.12,sensor-ready,23.12,,,,57.77,sensor-ready,57.77,,,,-0.53,sensor-ready,-0.53,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T14:00:00.000Z,2026-01-04T15:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.74,calibration-missing,,5,calibration-missing,,6,calibration-missing,,27.72,calibration-missing,,28,calibration-missing,,33.61,calibration-missing,,34,calibration-missing,,49.36,calibration-missing,,16.38,sensor-ready,16.38,22.77,sensor-ready,22.77,14.02,calibration-missing,,15.36,sensor-ready,15.36,27.05,calibrated-ready,14.56,27,calibrated-ready,15,39.25,calibrated-ready,19.96,36.61,calibrated-ready,18.78,104,calibrated-ready,69,16.16,sensor-ready,16.16,22.41,sensor-ready,22.41,,,,56.87,sensor-ready,56.87,,,,-0.04,sensor-ready,-0.04,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T15:00:00.000Z,2026-01-04T16:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.36,calibration-missing,,6,calibration-missing,,6,calibration-missing,,23.44,calibration-missing,,23,calibration-missing,,29.55,calibration-missing,,30,calibration-missing,,46.85,calibration-missing,,15.53,sensor-ready,15.53,23.30,sensor-ready,23.30,12.95,calibration-missing,,14.62,sensor-ready,14.62,23.29,calibrated-ready,13.26,23,calibrated-ready,13,37.40,calibrated-ready,19.33,28.92,calibrated-ready,15.75,88,calibrated-ready,63,15.32,sensor-ready,15.32,23.00,sensor-ready,23.00,,,,57.23,sensor-ready,57.23,,,,0.20,sensor-ready,0.20,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T15:00:00.000Z,2026-01-04T16:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.12,calibration-missing,,7,calibration-missing,,7,calibration-missing,,26.88,calibration-missing,,27,calibration-missing,,27.95,calibration-missing,,28,calibration-missing,,48.98,calibration-missing,,14.63,sensor-ready,14.63,22.62,sensor-ready,22.62,12.29,calibration-missing,,13.70,sensor-ready,13.70,23.29,calibrated-ready,12.80,23,calibrated-ready,13,38.92,calibrated-ready,19.80,29.85,calibrated-ready,15.57,90,calibrated-ready,63,14.42,sensor-ready,14.42,22.26,sensor-ready,22.26,,,,56.41,sensor-ready,56.41,,,,0.55,sensor-ready,0.55,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T16:00:00.000Z,2026-01-04T17:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.47,calibration-missing,,7,calibration-missing,,7,calibration-missing,,25.67,calibration-missing,,26,calibration-missing,,31.01,calibration-missing,,31,calibration-missing,,46.73,calibration-missing,,15.96,sensor-ready,15.96,23.18,sensor-ready,23.18,13.38,calibration-missing,,14.98,sensor-ready,14.98,25.11,calibrated-ready,13.63,25,calibrated-ready,14,37.21,calibrated-ready,19.24,27.01,calibrated-ready,15.10,84,calibrated-ready,62,15.74,sensor-ready,15.74,22.88,sensor-ready,22.88,,,,57.88,sensor-ready,57.88,,,,0.27,sensor-ready,0.27,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T16:00:00.000Z,2026-01-04T17:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.95,calibration-missing,,6,calibration-missing,,7,calibration-missing,,30.55,calibration-missing,,31,calibration-missing,,28.64,calibration-missing,,29,calibration-missing,,48.67,calibration-missing,,15.00,sensor-ready,15.00,22.48,sensor-ready,22.48,11.92,calibration-missing,,14.12,sensor-ready,14.12,24.14,calibrated-ready,12.91,24,calibrated-ready,13,38.63,calibrated-ready,19.65,27.00,calibrated-ready,14.24,84,calibrated-ready,61,14.79,sensor-ready,14.79,22.12,sensor-ready,22.12,,,,57.47,sensor-ready,57.47,,,,0.46,sensor-ready,0.46,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T17:00:00.000Z,2026-01-04T18:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.72,calibration-missing,,8,calibration-missing,,9,calibration-missing,,23.81,calibration-missing,,24,calibration-missing,,26.55,calibration-missing,,27,calibration-missing,,46.38,calibration-missing,,14.32,sensor-ready,14.32,22.96,sensor-ready,22.96,11.51,calibration-missing,,13.46,sensor-ready,13.46,22.05,calibrated-ready,12.16,22,calibrated-ready,12,36.90,calibrated-ready,19.05,24.53,calibrated-ready,13.53,80,calibrated-ready,59,14.14,sensor-ready,14.14,22.66,sensor-ready,22.66,,,,57.97,sensor-ready,57.97,,,,0.48,sensor-ready,0.48,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T17:00:00.000Z,2026-01-04T18:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.59,calibration-missing,,7,calibration-missing,,8,calibration-missing,,29.49,calibration-missing,,29,calibration-missing,,27.49,calibration-missing,,27,calibration-missing,,48.31,calibration-missing,,14.79,sensor-ready,14.79,22.31,sensor-ready,22.31,11.49,calibration-missing,,13.91,sensor-ready,13.91,23.17,calibrated-ready,12.54,23,calibrated-ready,13,38.30,calibrated-ready,19.46,25.08,calibrated-ready,13.39,81,calibrated-ready,59,14.55,sensor-ready,14.55,21.95,sensor-ready,21.95,,,,57.60,sensor-ready,57.60,,,,0.66,sensor-ready,0.66,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T18:00:00.000Z,2026-01-04T19:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.35,calibration-missing,,8,calibration-missing,,8,calibration-missing,,23.34,calibration-missing,,23,calibration-missing,,30.30,calibration-missing,,30,calibration-missing,,46.21,calibration-missing,,15.81,sensor-ready,15.81,22.80,sensor-ready,22.80,12.60,calibration-missing,,14.89,sensor-ready,14.89,24.00,calibrated-ready,13.52,24,calibrated-ready,14,36.70,calibrated-ready,18.92,24.26,calibrated-ready,13.53,79,calibrated-ready,59,15.61,sensor-ready,15.61,22.50,sensor-ready,22.50,,,,57.15,sensor-ready,57.15,,,,0.75,sensor-ready,0.75,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T18:00:00.000Z,2026-01-04T19:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.44,calibration-missing,,7,calibration-missing,,7,calibration-missing,,28.63,calibration-missing,,29,calibration-missing,,29.90,calibration-missing,,30,calibration-missing,,48.13,calibration-missing,,14.93,sensor-ready,14.93,22.15,sensor-ready,22.15,11.70,calibration-missing,,13.95,sensor-ready,13.95,24.81,calibrated-ready,13.32,25,calibrated-ready,13,38.11,calibrated-ready,19.32,24.94,calibrated-ready,13.35,80,calibrated-ready,59,14.63,sensor-ready,14.63,21.79,sensor-ready,21.79,,,,56.76,sensor-ready,56.76,,,,0.90,sensor-ready,0.90,,,,,,
A44MFTF3,A44MFTF3,CLARITY_NODE,hour,2026-01-04T19:00:00.000Z,2026-01-04T20:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.68,calibration-missing,,8,calibration-missing,,9,calibration-missing,,25.06,calibration-missing,,25,calibration-missing,,29.18,calibration-missing,,29,calibration-missing,,45.95,calibration-missing,,15.59,sensor-ready,15.59,22.61,sensor-ready,22.61,12.82,calibration-missing,,14.63,sensor-ready,14.63,24.26,calibrated-ready,13.21,24,calibrated-ready,13,36.42,calibrated-ready,18.74,24.26,calibrated-ready,13.38,79,calibrated-ready,59,15.37,sensor-ready,15.37,22.31,sensor-ready,22.31,,,,56.96,sensor-ready,56.96,,,,0.81,sensor-ready,0.81,,,,,,
A93NM49L,A93NM49L,CLARITY_NODE,hour,2026-01-04T19:00:00.000Z,2026-01-04T20:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.91,calibration-missing,,7,calibration-missing,,8,calibration-missing,,29.50,calibration-missing,,30,calibration-missing,,29.11,calibration-missing,,29,calibration-missing,,47.96,calibration-missing,,14.78,sensor-ready,14.78,22.01,sensor-ready,22.01,11.66,calibration-missing,,13.82,sensor-ready,13.82,23.61,calibrated-ready,13.13,24,calibrated-ready,13,37.91,calibrated-ready,19.18,24.28,calibrated-ready,13.24,79,calibrated-ready,59,14.54,sensor-ready,14.54,21.65,sensor-ready,21.65,,,,56.42,sensor-ready,56.42,,,,0.95,sensor-ready,0.95,,,,,,
